morph_id,morph,position,in_cells,in_forms,language_id
komkhoirentakM11,m a,free,3.sg; 3.pl,komkhoirentak006; komkhoirentak007,komkhoirentak
komkhoirentakM12,m a k,post,1.sg.fut.neg; 1.pl.excl.fut.neg; 1.pl.incl.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.3.pl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.sg.3.sg.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.incl.3.sg.fut.neg; 1.pl.excl.3.pl.fut.neg; 1.pl.excl.3.pl.fut.neg; 1.pl.incl.3.pl.fut.neg; 2.sg.fut.neg; 2.sg.fut.neg; 2.pl.fut.neg; 2.pl.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 2.pl.3.pl.fut.neg; 3.sg.fut.neg; 3.pl.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.sg.2.sg.fut.neg; 3.sg.2.pl.fut.neg; 3.sg.2.pl.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.pl.fut.neg; 3.sg.3.sg.fut.neg; 3.sg.3.pl.fut.neg; 3.pl.3.sg.fut.neg; 3.pl.3.pl.fut.neg; 1.sg.nfut.neg; 1.pl.excl.nfut.neg; 1.pl.incl.nfut.neg; 1.sg.2.sg.nfut.neg; 1.sg.2.pl.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.sg.3.sg.nfut.neg; 1.sg.3.pl.nfut.neg; 1.pl.excl.3.sg.nfut.neg; 1.pl.incl.3.sg.nfut.neg; 1.pl.excl.3.pl.nfut.neg; 1.pl.incl.3.pl.nfut.neg; 2.sg.nfut.neg; 2.pl.nfut.neg; 2.sg.1.sg.nfut.neg; 2.sg.1.sg.nfut.neg; 2.sg.1.sg.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.sg.3.sg.nfut.neg; 2.sg.3.pl.nfut.neg; 2.pl.3.sg.nfut.neg; 2.pl.3.pl.nfut.neg; 3.sg.nfut.neg; 3.pl.nfut.neg; 3.sg.1.sg.nfut.neg; 3.sg.1.sg.nfut.neg; 3.sg.1.sg.nfut.neg; 3.sg.1.pl.excl.nfut.neg; 3.sg.1.pl.excl.nfut.neg; 3.sg.1.pl.excl.nfut.neg; 3.sg.1.pl.incl.nfut.neg; 3.sg.1.pl.incl.nfut.neg; 3.sg.1.pl.incl.nfut.neg; 3.pl.1.sg.nfut.neg; 3.pl.1.sg.nfut.neg; 3.pl.1.sg.nfut.neg; 3.pl.1.pl.excl.nfut.neg; 3.pl.1.pl.excl.nfut.neg; 3.pl.1.pl.excl.nfut.neg; 3.pl.1.pl.incl.nfut.neg; 3.pl.1.pl.incl.nfut.neg; 3.pl.1.pl.incl.nfut.neg; 3.sg.2.sg.nfut.neg; 3.sg.2.pl.nfut.neg; 3.pl.2.sg.nfut.neg; 3.pl.2.sg.nfut.neg; 3.pl.2.pl.nfut.neg; 3.pl.2.pl.nfut.neg; 3.sg.3.sg.nfut.neg; 3.sg.3.pl.nfut.neg; 3.pl.3.sg.nfut.neg; 3.pl.3.pl.nfut.neg,komkhoirentak059; komkhoirentak060; komkhoirentak061; komkhoirentak062; komkhoirentak063; komkhoirentak064; komkhoirentak065; komkhoirentak066; komkhoirentak067; komkhoirentak068; komkhoirentak069; komkhoirentak070; komkhoirentak071; komkhoirentak072; komkhoirentak073; komkhoirentak074; komkhoirentak075; komkhoirentak076; komkhoirentak077; komkhoirentak078; komkhoirentak079; komkhoirentak080; komkhoirentak081; komkhoirentak082; komkhoirentak083; komkhoirentak084; komkhoirentak085; komkhoirentak086; komkhoirentak087; komkhoirentak088; komkhoirentak089; komkhoirentak090; komkhoirentak091; komkhoirentak092; komkhoirentak093; komkhoirentak094; komkhoirentak095; komkhoirentak096; komkhoirentak097; komkhoirentak098; komkhoirentak099; komkhoirentak100; komkhoirentak101; komkhoirentak102; komkhoirentak103; komkhoirentak104; komkhoirentak105; komkhoirentak106; komkhoirentak107; komkhoirentak108; komkhoirentak109; komkhoirentak110; komkhoirentak111; komkhoirentak112; komkhoirentak113; komkhoirentak114; komkhoirentak115; komkhoirentak116; komkhoirentak117; komkhoirentak118; komkhoirentak119; komkhoirentak120; komkhoirentak121; komkhoirentak122; komkhoirentak123; komkhoirentak124; komkhoirentak125; komkhoirentak126; komkhoirentak127; komkhoirentak128; komkhoirentak129; komkhoirentak130; komkhoirentak131; komkhoirentak132; komkhoirentak133; komkhoirentak184; komkhoirentak185; komkhoirentak186; komkhoirentak187; komkhoirentak188; komkhoirentak189; komkhoirentak190; komkhoirentak191; komkhoirentak192; komkhoirentak193; komkhoirentak194; komkhoirentak195; komkhoirentak196; komkhoirentak197; komkhoirentak198; komkhoirentak199; komkhoirentak200; komkhoirentak201; komkhoirentak202; komkhoirentak203; komkhoirentak204; komkhoirentak205; komkhoirentak206; komkhoirentak207; komkhoirentak208; komkhoirentak209; komkhoirentak210; komkhoirentak211; komkhoirentak212; komkhoirentak213; komkhoirentak214; komkhoirentak215; komkhoirentak216; komkhoirentak217; komkhoirentak218; komkhoirentak219; komkhoirentak220; komkhoirentak221; komkhoirentak222; komkhoirentak223; komkhoirentak224; komkhoirentak225; komkhoirentak226; komkhoirentak227; komkhoirentak228; komkhoirentak229; komkhoirentak230; komkhoirentak231; komkhoirentak232; komkhoirentak233; komkhoirentak234; komkhoirentak235; komkhoirentak236; komkhoirentak237; komkhoirentak238; komkhoirentak239; komkhoirentak240; komkhoirentak241; komkhoirentak242; komkhoirentak243; komkhoirentak244,komkhoirentak
komkhoirentakM13,m e,post,1.pl.incl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.pl.1.pl.incl.fut.aff; 1.pl.incl.nfut.aff; 3.sg.1.pl.incl.nfut.aff; 3.sg.1.pl.incl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 1.pl.incl.nfut.neg; 1.pl.incl.3.sg.nfut.neg; 1.pl.incl.3.pl.nfut.neg,komkhoirentak010; komkhoirentak042; komkhoirentak043; komkhoirentak050; komkhoirentak136; komkhoirentak166; komkhoirentak167; komkhoirentak172; komkhoirentak186; komkhoirentak194; komkhoirentak196,komkhoirentak
komkhoirentakM14,m i,post,1.pl.incl.fut.neg; 1.pl.incl.3.sg.fut.neg; 1.pl.incl.3.pl.fut.neg,komkhoirentak061; komkhoirentak072; komkhoirentak075,komkhoirentak
komkhoirentakM15,n,free,3.pl,komkhoirentak007,komkhoirentak
komkhoirentakM16,n,post,1.sg.fut.neg; 1.pl.excl.fut.neg; 1.pl.incl.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.3.pl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.sg.3.sg.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.incl.3.sg.fut.neg; 1.pl.excl.3.pl.fut.neg; 1.pl.excl.3.pl.fut.neg; 1.pl.incl.3.pl.fut.neg; 2.sg.fut.neg; 2.sg.fut.neg; 2.pl.fut.neg; 2.pl.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 2.pl.3.pl.fut.neg; 3.sg.fut.neg; 3.pl.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.sg.2.sg.fut.neg; 3.sg.2.pl.fut.neg; 3.sg.2.pl.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.pl.fut.neg; 3.sg.3.sg.fut.neg; 3.sg.3.pl.fut.neg; 3.pl.3.sg.fut.neg; 3.pl.3.pl.fut.neg,komkhoirentak059; komkhoirentak060; komkhoirentak061; komkhoirentak062; komkhoirentak063; komkhoirentak064; komkhoirentak065; komkhoirentak066; komkhoirentak067; komkhoirentak068; komkhoirentak069; komkhoirentak070; komkhoirentak071; komkhoirentak072; komkhoirentak073; komkhoirentak074; komkhoirentak075; komkhoirentak076; komkhoirentak077; komkhoirentak078; komkhoirentak079; komkhoirentak080; komkhoirentak081; komkhoirentak082; komkhoirentak083; komkhoirentak084; komkhoirentak085; komkhoirentak086; komkhoirentak087; komkhoirentak088; komkhoirentak089; komkhoirentak090; komkhoirentak091; komkhoirentak092; komkhoirentak093; komkhoirentak094; komkhoirentak095; komkhoirentak096; komkhoirentak097; komkhoirentak098; komkhoirentak099; komkhoirentak100; komkhoirentak101; komkhoirentak102; komkhoirentak103; komkhoirentak104; komkhoirentak105; komkhoirentak106; komkhoirentak107; komkhoirentak108; komkhoirentak109; komkhoirentak110; komkhoirentak111; komkhoirentak112; komkhoirentak113; komkhoirentak114; komkhoirentak115; komkhoirentak116; komkhoirentak117; komkhoirentak118; komkhoirentak119; komkhoirentak120; komkhoirentak121; komkhoirentak122; komkhoirentak123; komkhoirentak124; komkhoirentak125; komkhoirentak126; komkhoirentak127; komkhoirentak128; komkhoirentak129; komkhoirentak130; komkhoirentak131; komkhoirentak132; komkhoirentak133,komkhoirentak
komkhoirentakM17,n,pre,1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.excl.3.pl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.pl.fut.aff; 3.pl.3.sg.fut.aff; 3.pl.3.pl.fut.aff; 1.pl.excl.2.sg.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 1.pl.excl.3.sg.nfut.aff; 1.pl.excl.3.pl.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.3.sg.nfut.aff; 2.pl.3.pl.nfut.aff; 3.pl.1.sg.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 3.pl.2.sg.nfut.aff; 3.pl.2.pl.nfut.aff; 3.pl.3.sg.nfut.aff; 3.pl.3.pl.nfut.aff; 3.pl.3.pl.nfut.aff,komkhoirentak013; komkhoirentak014; komkhoirentak017; komkhoirentak019; komkhoirentak027; komkhoirentak029; komkhoirentak033; komkhoirentak034; komkhoirentak045; komkhoirentak047; komkhoirentak050; komkhoirentak053; komkhoirentak054; komkhoirentak057; komkhoirentak058; komkhoirentak139; komkhoirentak140; komkhoirentak143; komkhoirentak145; komkhoirentak154; komkhoirentak155; komkhoirentak159; komkhoirentak160; komkhoirentak168; komkhoirentak170; komkhoirentak172; komkhoirentak176; komkhoirentak177; komkhoirentak180; komkhoirentak181; komkhoirentak182,komkhoirentak
komkhoirentakM18,n a,pre,2.sg.1.sg.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.sg.3.sg.fut.aff; 2.sg.3.pl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 2.pl.3.pl.fut.aff; 2.sg.1.sg.nfut.aff; 2.sg.1.sg.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.sg.3.sg.nfut.aff; 2.sg.3.pl.nfut.aff; 2.pl.3.sg.nfut.aff; 2.pl.3.pl.nfut.aff,komkhoirentak024; komkhoirentak025; komkhoirentak026; komkhoirentak027; komkhoirentak028; komkhoirentak029; komkhoirentak030; komkhoirentak031; komkhoirentak032; komkhoirentak033; komkhoirentak034; komkhoirentak035; komkhoirentak149; komkhoirentak150; komkhoirentak151; komkhoirentak152; komkhoirentak153; komkhoirentak154; komkhoirentak155; komkhoirentak156; komkhoirentak157; komkhoirentak158; komkhoirentak159; komkhoirentak160,komkhoirentak
komkhoirentakM19,n a ŋ,free,2.sg; 2.pl,komkhoirentak004; komkhoirentak005,komkhoirentak
komkhoirentakM20,n i,free,1.pl.excl; 1.pl.incl; 2.pl; 3.pl,komkhoirentak002; komkhoirentak003; komkhoirentak005; komkhoirentak007,komkhoirentak
komkhoirentakM21,n i,pre,1.pl.incl.3.sg.fut.aff; 1.pl.incl.3.pl.fut.aff; 2.sg.1.sg.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.3.pl.fut.aff; 3.sg.1.sg.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.incl.fut.aff; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.incl.fut.neg; 1.pl.incl.3.sg.nfut.aff; 1.pl.incl.3.pl.nfut.aff; 2.sg.1.sg.nfut.aff; 2.sg.1.pl.excl.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 3.sg.1.pl.excl.nfut.aff; 3.pl.1.sg.nfut.aff; 3.pl.1.pl.excl.nfut.aff; 3.pl.1.pl.incl.nfut.aff; 2.sg.1.sg.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 3.sg.1.sg.nfut.neg; 3.sg.1.pl.excl.nfut.neg; 3.sg.1.pl.incl.nfut.neg; 3.pl.1.sg.nfut.neg; 3.pl.1.pl.excl.nfut.neg; 3.pl.1.pl.incl.nfut.neg,komkhoirentak018; komkhoirentak020; komkhoirentak025; komkhoirentak028; komkhoirentak030; komkhoirentak035; komkhoirentak039; komkhoirentak041; komkhoirentak044; komkhoirentak046; komkhoirentak048; komkhoirentak049; komkhoirentak082; komkhoirentak085; komkhoirentak088; komkhoirentak091; komkhoirentak094; komkhoirentak097; komkhoirentak108; komkhoirentak111; komkhoirentak114; komkhoirentak117; komkhoirentak120; komkhoirentak123; komkhoirentak144; komkhoirentak146; komkhoirentak150; komkhoirentak152; komkhoirentak153; komkhoirentak156; komkhoirentak165; komkhoirentak169; komkhoirentak171; komkhoirentak173; komkhoirentak201; komkhoirentak204; komkhoirentak207; komkhoirentak210; komkhoirentak219; komkhoirentak222; komkhoirentak225; komkhoirentak228; komkhoirentak231; komkhoirentak234,komkhoirentak
komkhoirentakM22,s i k,post,1.sg.fut.aff; 1.pl.excl.fut.aff; 1.pl.incl.fut.aff; 1.sg.2.sg.fut.aff; 1.sg.2.pl.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.sg.3.sg.fut.aff; 1.sg.3.pl.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.incl.3.sg.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 2.sg.fut.aff; 2.pl.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.sg.3.sg.fut.aff; 2.sg.3.pl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 2.pl.3.pl.fut.aff; 3.sg.fut.aff; 3.pl.fut.aff; 3.sg.1.sg.fut.aff; 3.sg.1.sg.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.sg.2.sg.fut.aff; 3.sg.2.pl.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.pl.fut.aff; 3.sg.3.sg.fut.aff; 3.sg.3.pl.fut.aff; 3.pl.3.sg.fut.aff; 3.pl.3.pl.fut.aff,komkhoirentak008; komkhoirentak009; komkhoirentak010; komkhoirentak011; komkhoirentak012; komkhoirentak013; komkhoirentak014; komkhoirentak015; komkhoirentak016; komkhoirentak017; komkhoirentak018; komkhoirentak019; komkhoirentak020; komkhoirentak022; komkhoirentak023; komkhoirentak024; komkhoirentak025; komkhoirentak026; komkhoirentak027; komkhoirentak028; komkhoirentak029; komkhoirentak030; komkhoirentak031; komkhoirentak032; komkhoirentak033; komkhoirentak034; komkhoirentak035; komkhoirentak036; komkhoirentak037; komkhoirentak038; komkhoirentak039; komkhoirentak040; komkhoirentak041; komkhoirentak042; komkhoirentak043; komkhoirentak044; komkhoirentak045; komkhoirentak046; komkhoirentak047; komkhoirentak048; komkhoirentak049; komkhoirentak050; komkhoirentak051; komkhoirentak052; komkhoirentak053; komkhoirentak054; komkhoirentak055; komkhoirentak056; komkhoirentak057; komkhoirentak058,komkhoirentak
komkhoirentakM23,t i,post,2.sg.fut.neg; 2.sg.fut.neg; 2.pl.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 3.sg.2.sg.fut.neg; 3.sg.2.pl.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.sg.fut.neg,komkhoirentak076; komkhoirentak077; komkhoirentak079; komkhoirentak080; komkhoirentak081; komkhoirentak082; komkhoirentak083; komkhoirentak084; komkhoirentak085; komkhoirentak089; komkhoirentak090; komkhoirentak091; komkhoirentak095; komkhoirentak096; komkhoirentak097; komkhoirentak098; komkhoirentak099; komkhoirentak101; komkhoirentak103; komkhoirentak124; komkhoirentak125; komkhoirentak127; komkhoirentak128,komkhoirentak
komkhoirentakM24,t u,post,2.pl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 3.sg.2.pl.fut.neg; 3.pl.2.pl.fut.neg,komkhoirentak078; komkhoirentak086; komkhoirentak087; komkhoirentak088; komkhoirentak092; komkhoirentak093; komkhoirentak094; komkhoirentak100; komkhoirentak102; komkhoirentak126; komkhoirentak129,komkhoirentak
komkhoirentakM25,tʃ e,post,1.sg.2.sg.fut.aff; 1.pl.excl.2.sg.fut.aff; 2.sg.fut.aff; 2.sg.fut.aff; 3.sg.2.sg.fut.aff; 3.pl.2.sg.fut.aff; 1.sg.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.sg.fut.neg; 2.sg.fut.neg; 1.sg.2.sg.nfut.aff; 1.pl.excl.2.sg.nfut.aff; 2.sg.nfut.aff; 3.sg.2.sg.nfut.aff; 3.pl.2.sg.nfut.aff; 1.sg.2.sg.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 2.sg.nfut.neg; 2.sg.1.sg.nfut.neg; 2.sg.1.sg.nfut.neg; 2.sg.1.sg.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.sg.3.sg.nfut.neg; 2.sg.3.pl.nfut.neg; 3.sg.2.sg.nfut.neg; 3.pl.2.sg.nfut.neg; 3.pl.2.sg.nfut.neg,komkhoirentak011; komkhoirentak013; komkhoirentak021; komkhoirentak022; komkhoirentak051; komkhoirentak053; komkhoirentak062; komkhoirentak065; komkhoirentak066; komkhoirentak077; komkhoirentak137; komkhoirentak139; komkhoirentak147; komkhoirentak174; komkhoirentak176; komkhoirentak187; komkhoirentak189; komkhoirentak197; komkhoirentak199; komkhoirentak200; komkhoirentak201; komkhoirentak202; komkhoirentak203; komkhoirentak204; komkhoirentak211; komkhoirentak212; komkhoirentak235; komkhoirentak237; komkhoirentak238,komkhoirentak
komkhoirentakM26,tʃ ui,post,1.sg.2.pl.fut.aff; 1.pl.excl.2.pl.fut.aff; 2.pl.fut.aff; 3.sg.2.pl.fut.aff; 3.pl.2.pl.fut.aff; 1.sg.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.2.pl.fut.neg; 2.pl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 3.sg.2.pl.fut.neg; 1.sg.2.pl.nfut.aff; 1.pl.excl.2.pl.nfut.aff; 2.pl.nfut.aff; 3.sg.2.pl.nfut.aff; 3.pl.2.pl.nfut.aff; 1.sg.2.pl.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 2.pl.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.3.sg.nfut.neg; 2.pl.3.pl.nfut.neg; 3.sg.2.pl.nfut.neg; 3.pl.2.pl.nfut.neg; 3.pl.2.pl.nfut.neg,komkhoirentak012; komkhoirentak014; komkhoirentak023; komkhoirentak052; komkhoirentak054; komkhoirentak063; komkhoirentak067; komkhoirentak068; komkhoirentak079; komkhoirentak089; komkhoirentak090; komkhoirentak091; komkhoirentak095; komkhoirentak096; komkhoirentak097; komkhoirentak101; komkhoirentak103; komkhoirentak125; komkhoirentak138; komkhoirentak140; komkhoirentak148; komkhoirentak175; komkhoirentak177; komkhoirentak188; komkhoirentak190; komkhoirentak198; komkhoirentak205; komkhoirentak206; komkhoirentak207; komkhoirentak208; komkhoirentak209; komkhoirentak210; komkhoirentak213; komkhoirentak214; komkhoirentak236; komkhoirentak239; komkhoirentak240,komkhoirentak
